,file,speaker,dialog
525,Ses03F_script01_1,Ses03F_script01_1_F049,"We've worked all our lives for you. Only for you, Chris. The whole shootin' match is for you."
526,Ses03F_script01_1,Ses03F_script01_1_M051,"Yeah, I know, I know, just help me stay here, all right?"
527,Ses03F_script01_1,Ses03F_script01_1_F050,I'm going to.
528,Ses03F_script01_1,Ses03F_script01_1_F051,You just can't talk like that.
529,Ses03F_script01_1,Ses03F_script01_1_M052,I am thinking like that.
530,Ses03F_script01_1,Ses03F_script01_1_F052,"I don't know you, do I?"
531,Ses03F_script01_1,Ses03F_script01_1_M053,"No, you don't. I'm a pretty tough guy."
532,Ses03F_script01_1,Ses03F_script01_1_F053,Yeah. I can see that.
533,Ses03F_script01_2,Ses03F_script01_2_F000,Why did you invite her here?
534,Ses03F_script01_2,Ses03F_script01_2_M000,Why? Does that bother you?
535,Ses03F_script01_2,Ses03F_script01_2_F001,She's been in New York for three-and-a-half years. She don't just suddenly come and-
536,Ses03F_script01_2,Ses03F_script01_2_M001,"Well, maybe, maybe he just wanted to see her."
537,Ses03F_script01_2,Ses03F_script01_2_F002,You don't travel seven hundred miles just to see.
538,Ses03F_script01_2,Ses03F_script01_2_M002,"What do you mean? They lived next door to each other their entire lives. Why shouldn't he want to see her? Hey, don't look at me like that. I don't know anymore than you do."
539,Ses03F_script01_2,Ses03F_script01_2_F003,He's not going to marry her.
540,Ses03F_script01_2,Ses03F_script01_2_M003,How do you know he's even thinking about it?
541,Ses03F_script01_2,Ses03F_script01_2_F004,It's got that about it.
542,Ses03F_script01_2,Ses03F_script01_2_M004,"Well, so what?"
543,Ses03F_script01_2,Ses03F_script01_2_F005,"What's going on here, Joe?"
544,Ses03F_script01_2,Ses03F_script01_2_M005,"Listen, kid-"
545,Ses03F_script01_2,Ses03F_script01_2_F006,She's not Larry's girl. She knows that.
546,Ses03F_script01_2,Ses03F_script01_2_M006,You can't read her mind.
547,Ses03F_script01_2,Ses03F_script01_2_F007,Then why is she married? Then why isn't she married? She's been in New York and there's hundreds of single men there.
548,Ses03F_script01_2,Ses03F_script01_2_F008,"I'm sure hundreds of them asked her and told her that she's foolish, but no."
549,Ses03F_script01_2,Ses03F_script01_2_F009,She's waited.
550,Ses03F_script01_2,Ses03F_script01_2_M007,How do you know why she's waited?
551,Ses03F_script01_2,Ses03F_script01_2_F010,"Because she thinks like me, that's why."
552,Ses03F_script01_2,Ses03F_script01_2_F011,"She's faithful as a rock, don't you know. In my worst moments I can think of her-"
553,Ses03F_script01_2,Ses03F_script01_2_F012,"I think again, that I'm-I'm right."
554,Ses03F_script01_2,Ses03F_script01_2_M008,"Look, it's a nice day. What are we arguing for?"
555,Ses03F_script01_2,Ses03F_script01_2_F013,"Nobody in my house better ever dare-dare to challenge her faith. Maybe strangers, but not his father, not his brother."
556,Ses03F_script01_2,Ses03F_script01_2_M009,Calm yourself.
557,Ses03F_script01_2,Ses03F_script01_2_F014,Because he's not coming back. Then what do I got to live for? I'll kill myself.
558,Ses03F_script01_2,Ses03F_script01_2_M010,Calm yourself.
559,Ses03F_script01_2,Ses03F_script01_2_F015,"Don't, don't laugh at me, don't laugh at me."
560,Ses03F_script01_2,Ses03F_script01_2_F016,"Look at it. Because why, when she came here and she slept in his room, the memorial broke into pieces. Look at it, look at it, Joe."
561,Ses03F_script01_2,Ses03F_script01_2_M011,All right. All right. Calm yourself.
562,Ses03F_script01_2,Ses03F_script01_2_F017,"You got to believe, believe with me because I can't stand all alone."
563,Ses03F_script01_2,Ses03F_script01_2_M012,Okay. Just calm yourself.
564,Ses03F_script01_2,Ses03F_script01_2_F018,"No, you've got to believe."
565,Ses03F_script01_2,Ses03F_script01_2_F019,"Believe, Joe. You above all people have got to believe."
566,Ses03F_script01_2,Ses03F_script01_2_M013,"Why me, above all?"
567,Ses03F_script01_2,Ses03F_script01_2_M014,Huh?
568,Ses03F_script01_2,Ses03F_script01_2_M015,Why me above all?
569,Ses03F_script01_2,Ses03F_script01_2_F020,You got to keep believing.
570,Ses03F_script01_2,Ses03F_script01_2_M016,"Look at you, you're shaking."
571,Ses03F_script01_2,Ses03F_script01_2_F021,I can't help it.
572,Ses03F_script01_2,Ses03F_script01_2_M017,What have I got to hide?
573,Ses03F_script01_2,Ses03F_script01_2_M018,"Huh? What the hell's the matter with you, Kate?"
574,Ses03F_script01_3,Ses03F_script01_3_F000,You're the only one I know that still loves his parents.
575,Ses03F_script01_3,Ses03F_script01_3_M000,"Yeah. I know. It went out of style, didn't it?"
576,Ses03F_script01_3,Ses03F_script01_3_F001,"No, it's all right. There's nothing wrong in that, you know."
577,Ses03F_script01_3,Ses03F_script01_3_F002,It's really lovely here. The air is sweet.
578,Ses03F_script01_3,Ses03F_script01_3_M001,You're not sorry you came?
579,Ses03F_script01_3,Ses03F_script01_3_F003,No. I'm not sorry. It's-
580,Ses03F_script01_3,Ses03F_script01_3_F004,I can't stay.
581,Ses03F_script01_3,Ses03F_script01_3_M002,Why not?
582,Ses03F_script01_3,Ses03F_script01_3_F005,"Well, for one thing, your mother so much has told me to go. [LAUGHTER]."
583,Ses03F_script01_3,Ses03F_script01_3_M003,Well-
584,Ses03F_script01_3,Ses03F_script01_3_F006,"Look,"
585,Ses03F_script01_3,Ses03F_script01_3_F007,"you've been acting kind of, well, you know."
586,Ses03F_script01_3,Ses03F_script01_3_M004,What?
587,Ses03F_script01_3,Ses03F_script01_3_F008,"Well, you've been embarrassed ever since I came."
588,Ses03F_script01_3,Ses03F_script01_3_M005,"Yes, I guess I have been. But it's going from me now."
589,Ses03F_script01_3,Ses03F_script01_3_M006,"Oh look, um, well, the thing is, I was planning on, planning on sort of sneaking up on you over a week or so, and they-they take it for granted we're all set."
590,Ses03F_script01_3,Ses03F_script01_3_F009,Yeah.
591,Ses03F_script01_3,Ses03F_script01_3_M007,How did you know?
592,Ses03F_script01_3,Ses03F_script01_3_F010,"Yeah, they would. Especially your mom."
593,Ses03F_script01_3,Ses03F_script01_3_M008,"Well, uh- would you want to?"
594,Ses03F_script01_3,Ses03F_script01_3_M009,"I, I guess that's why I asked you to come."
595,Ses03F_script01_3,Ses03F_script01_3_F011,"Well, I mean,"
596,Ses03F_script01_3,Ses03F_script01_3_M010,"Oh, Annie."
597,Ses03F_script01_3,Ses03F_script01_3_F012,"from her opinion, why else would I come here?"
598,Ses03F_script01_3,Ses03F_script01_3_M011,"Annie, I love you."
599,Ses03F_script01_3,Ses03F_script01_3_M012,I love you a great deal.
600,Ses03F_script01_3,Ses03F_script01_3_M013,I-I love you. I have no imagination. That's all I know how to tell it.
601,Ses03F_script01_3,Ses03F_script01_3_F013,"Well, I guess that's why I came."
602,Ses03F_script01_3,Ses03F_script01_3_M014,"I'm embarrassing you. I didn't want to tell you it here. I wanted to go somewhere that would be brand-new to each other. It feels wrong here, don't you? This yard and this chair."
603,Ses03F_script01_3,Ses03F_script01_3_M015,I don't want to win you from anybody. I want you to be ready for me.
604,Ses03F_script01_3,Ses03F_script01_3_F014,"I've been ready for a long, long time."
605,Ses03F_script01_3,Ses03F_script01_3_M016,Then he's gone forever. You're sure?
606,Ses03F_script01_3,Ses03F_script01_3_F015,Look
607,Ses03F_script01_3,Ses03F_script01_3_F016,I was almost married two years ago.
608,Ses03F_script01_3,Ses03F_script01_3_M017,Why didn't you?
609,Ses03F_script01_3,Ses03F_script01_3_F017,'Cause you started to write me.
610,Ses03F_script01_3,Ses03F_script01_3_M018,You felt something that far back?
611,Ses03F_script01_3,Ses03F_script01_3_F018,Every day since.
612,Ses03F_script01_3,Ses03F_script01_3_M019,Why didn't you let me know?
613,Ses03F_script01_3,Ses03F_script01_3_F019,"Well, I don't know, you didn't write until then and then when you did, what'd you say?"
614,Ses03F_script01_3,Ses03F_script01_3_F020,You always can be so ambiguous.
615,Ses03F_script01_3,Ses03F_script01_3_M020,"Give me a kiss, Annie."
616,Ses03F_script01_3,Ses03F_script01_3_M021,Give me-
617,Ses03F_script01_3,Ses03F_script01_3_M022,"[LAUGHTER]. God, I kissed Annie. I kissed Annie. How long, how long I've been waiting to kiss you."
618,Ses03F_script01_3,Ses03F_script01_3_F021,I don't know if I ever can forgive you for that. Why'd you wait so long? I sat in my room wondering if I was crazy for thinking about you.
619,Ses03F_script01_3,Ses03F_script01_3_M023,We're going to live now. I'm going to make you so happy.
620,Ses03F_script01_3,Ses03F_script01_3_F022,"Not like that, you're not."
621,Ses03F_script01_3,Ses03F_script01_3_M024,I kissed you.
622,Ses03F_script01_3,Ses03F_script01_3_F023,"Like Larry's brother. Do it like you, Chris."
623,Ses03F_script01_3,Ses03F_script01_3_F024,What is it?
624,Ses03F_script01_3,Ses03F_script01_3_M025,Let's drive somewhere. I want to be alone with you.
625,Ses03F_script01_3,Ses03F_script01_3_F025,No. What is it? Is it your mother?
626,Ses03F_script01_3,Ses03F_script01_3_M026,"No, no, no, no. Nothing like that."
627,Ses03F_script01_3,Ses03F_script01_3_F026,"Well then tell me what's wrong. I mean, even in your letters there's something ashamed."
628,Ses03F_script01_3,Ses03F_script01_3_M027,"Yeah. I guess there is. I guess I was, but uh- it's going from me now."
629,Ses03F_script01_3,Ses03F_script01_3_F027,You should tell me.
630,Ses03F_script01_3,Ses03F_script01_3_M028,I don't know where to start.
631,Ses03F_script01_3,Ses03F_script01_3_F028,"But, Chris, it wouldn't work like this."
632,Ses03F_script01_3,Ses03F_script01_3_M029,You know when I went overseas. I said I was in command of a company.
633,Ses03F_script01_3,Ses03F_script01_3_F029,"Yeah, sure."
634,Ses03F_script01_3,Ses03F_script01_3_M030,"Well, I lost them."
635,Ses03F_script01_3,Ses03F_script01_3_F030,How many?
636,Ses03F_script01_3,Ses03F_script01_3_M031,Just about all.
637,Ses03F_script01_3,Ses03F_script01_3_F031,Geez.
638,Ses03F_script01_3,Ses03F_script01_3_M032,It takes a little while to toss that off. Because they weren't just men.
639,Ses03F_script01_3,Ses03F_script01_3_M033,"For instance, one time, it had to have been raining several days. There was this one kid, he came up to me and he gave me his last pair of dry socks. Put them in my pocket."
640,Ses03F_script01_3,Ses03F_script01_3_M034,"I mean, that's-that's only a little thing, but that's the kind of guys I had. They didn't just die. They killed themselves for each other. And I mean that exactly. A little more selfish and they'd still be here today."
641,Ses03F_script01_3,Ses03F_script01_3_M035,"And I, and I thought something watching them go down."
642,Ses03F_script01_3,Ses03F_script01_3_M036,"Everything was being destroyed, see, but there was one new thing that was being created. A kind of responsibility, man for man. You understand me?"
643,Ses03F_script01_3,Ses03F_script01_3_M037,And to show that-to bring that onto the earth like some sort of monument standing right behind us where everyone could feel it and it would make a difference to him.
644,Ses03F_script01_3,Ses03F_script01_3_M038,And I came back here and it was incredible. There was no meaning in that here. The whole thing to them was a bus accident.
645,Ses03F_script01_3,Ses03F_script01_3_M039,And I went to work with dad and that rat race again. And I felt what you said-ashamed somehow. Because nobody was changed at all. It seemed to make a sucker out of a lot of guys.
646,Ses03F_script01_3,Ses03F_script01_3_M040,"And I felt wrong to be alive. To drive the car, to see the new checkbook, to see the new refrigerator. I mean, you can take those things out of the war. But you got to know that when you drive that car that that came out of the love a man can have for another man. And you got to be a little bit better because of that."
647,Ses03F_script01_3,Ses03F_script01_3_M041,"Otherwise, what you have here is loot; and there's blood on it."
648,Ses03F_script01_3,Ses03F_script01_3_M042,And I didn't want to take any of it.
649,Ses03F_script01_3,Ses03F_script01_3_M043,And I guess that included you.
650,Ses03F_script01_3,Ses03F_script01_3_F032,And you still feel that way?
651,Ses03F_script01_3,Ses03F_script01_3_M044,"I want you now, Annie."
652,Ses03F_script01_3,Ses03F_script01_3_F033,"Because you can't feel that way, never again, Chris. You hear me? Never. I mean, the money and me too."
653,Ses03F_script01_3,Ses03F_script01_3_F034,"I mean, there's nothing wrong in that money, and your father put good planes up in the air and you should be proud of that. A man should be paid for that."
654,Ses03F_script01_3,Ses03F_script01_3_M045,"Annie,"
655,Ses03F_script01_3,Ses03F_script01_3_M046,"Annie, I'm going to make a fortune for you."
656,Ses03F_script01_3,Ses03F_script01_3_F035,What am I going to do with a fortune?
657,Ses03F_script02_1,Ses03F_script02_1_M000,"Hey, what time is it? They're supposed to run around midnight, right? God, this is great, isn't it?"
658,Ses03F_script02_1,Ses03F_script02_1_M001,Look at the night we got; couldn't be better.
659,Ses03F_script02_1,Ses03F_script02_1_M002,"You know actually, I wanted to go a little further up the coast to get away from all the, the people and the lights, and uh- but I thought we'd miss it. Hey, how you doing?"
660,Ses03F_script02_1,Ses03F_script02_1_F000,Fine.
661,Ses03F_script02_1,Ses03F_script02_1_M003,"Oh, is that-is that-now, is that just foam, uhh, I can't even tell."
662,Ses03F_script02_1,Ses03F_script02_1_M004,"Oh, though if I can't tell it probably isn't them, right? It probably would be unmistakable, wouldn't you think? Hey, how you doing?"
663,Ses03F_script02_1,Ses03F_script02_1_M005,"Oh, do you know what I forgot? I forgot my flashlight. How could I be so stupid. Oh, I-I should have brought my flashlight."
664,Ses03F_script02_1,Ses03F_script02_1_F001,What flashlight?
665,Ses03F_script02_1,Ses03F_script02_1_M006,"Uh- you know, the flashlight. The silver one. There's only one, isn't there?"
666,Ses03F_script02_1,Ses03F_script02_1_F002,That's not your flashlight; it's ours. It's mine too.
667,Ses03F_script02_1,Ses03F_script02_1_M007,"Oh, well, sure."
668,Ses03F_script02_1,Ses03F_script02_1_F003,"I don't understand why you're always saying oh, it's mine, it's mine. It's not like it's just your flashlight. I mean, how do you think that makes me feel?"
669,Ses03F_script02_1,Ses03F_script02_1_M008,"No, of course. Yours and mine. Our flashlight. Yours and mine. Mi flashlight is su flashlight. Naturally."
670,Ses03F_script02_1,Ses03F_script02_1_M009,We should have brought our flashlight. I can't believe we forgot to bring it.
671,Ses03F_script02_1,Ses03F_script02_1_M010,I hope the moon stays out.
672,Ses03F_script02_1,Ses03F_script02_1_M011,"Hey, do they always run during a full moon? I can't remember if it was full last year. Do you remember?"
673,Ses03F_script02_1,Ses03F_script02_1_F004,Yes.
674,Ses03F_script02_1,Ses03F_script02_1_M012,Are you cold? Do you want my jacket?
675,Ses03F_script02_1,Ses03F_script02_1_M013,"We should have brought the blanket. Oh, why didn't we bring the blanket? Our blanket."
676,Ses03F_script02_1,Ses03F_script02_1_M014,"You know what would be good right now? A six-pack. Ah, I can't believe I forgot a six-pack. A six-pack would be just the ticket right about now."
677,Ses03F_script02_1,Ses03F_script02_1_M015,I'm so stupid. I'm like a little kid. I-it's amazing I get out of the house with my fly zipped. Oh- [LAUGHTER].
678,Ses03F_script02_1,Ses03F_script02_1_M016,I wonder if they can hear us talk. Or hear the vibrations in the sand when we move.
679,Ses03F_script02_1,Ses03F_script02_1_F005,I'm cold.
680,Ses03F_script02_1,Ses03F_script02_1_M017,Do you want my jacket?
681,Ses03F_script02_1,Ses03F_script02_1_F006,"It's past eleven, let's go home."
682,Ses03F_script02_1,Ses03F_script02_1_M018,What? Are you kidding me? We just got here. We'd miss it. What's the point of coming down there if we just turn around and go home?
683,Ses03F_script02_1,Ses03F_script02_1_F007,There is no point in coming down here.
684,Ses03F_script02_1,Ses03F_script02_1_M019,Right.
685,Ses03F_script02_1,Ses03F_script02_1_F008,That's my point.
686,Ses03F_script02_1,Ses03F_script02_1_M020,"Yeah, that's my point too."
687,Ses03F_script02_1,Ses03F_script02_1_F009,"Well, so let's go."
688,Ses03F_script02_1,Ses03F_script02_1_M021,"No. No, no, no, that's not my point. My point is there's no point in coming down here if we just turn around and leave."
689,Ses03F_script02_1,Ses03F_script02_1_M022,"I mean, don't you want to see it?"
690,Ses03F_script02_1,Ses03F_script02_1_F010,Not particularly.
691,Ses03F_script02_1,Ses03F_script02_1_M023,Why not?
692,Ses03F_script02_1,Ses03F_script02_1_F011,I don't know. I just don't.
693,Ses03F_script02_1,Ses03F_script02_1_M024,"Honey, this is a natural-this is a natural phenomenon. I mean, it only happens once a year. This is, this is a great opportunity. Think about the people in Kansas. They would have to get a plane ticket and hotel reservation to come and see this. We're only forty minutes away. This is too good to pass up."
694,Ses03F_script02_1,Ses03F_script02_1_F012,Pass up what? A bunch of fish. They swim up to the beach and they flop around and they swim away and then they die.
695,Ses03F_script02_1,Ses03F_script02_1_M025,Yeah. But that moment on the beach is the highlight of their little lives. And all that flopping around is laying eggs or what you-spawning or mating or something like that.
696,Ses03F_script02_1,Ses03F_script02_1_M026,"I mean, this is the big night for these guys. Life's last orgy."
697,Ses03F_script02_1,Ses03F_script02_1_F013,"I don't know why you're getting so excited. I mean, it's not like the landing of the moon or something. It's just fish. Fish that nobody eats."
698,Ses03F_script02_1,Ses03F_script02_1_M027,"Yeah, they do."
699,Ses03F_script02_1,Ses03F_script02_1_F014,"Oh, God, Augie."
700,Ses03F_script02_1,Ses03F_script02_1_M028,"What, okay, then it's fish that do something no other fish do. Like the swallows in Capistrano or the lemmings who throw themselves off the cliffs."
701,Ses03F_script02_1,Ses03F_script02_1_M029,"There's magic here and mystery and a little bit of the unexplainable. I mean, I don't see how you cannot be interested."
702,Ses03F_script02_1,Ses03F_script02_1_F015,"I'm just not. I mean, I'm sorry, it just-they're still fish to me."
703,Ses03F_script02_1,Ses03F_script02_1_M030,For real?
704,Ses03F_script02_1,Ses03F_script02_1_F016,Yes.
705,Ses03F_script02_1,Ses03F_script02_1_M031,I don't get it. The last time-the first time that we came to see it you said it was the best night of your life.
706,Ses03F_script02_1,Ses03F_script02_1_M032,And then last year when we came to see it you ran out of the house so fast that you stubbed your toe. And you didn't even notice until you got in the car.
707,Ses03F_script02_1,Ses03F_script02_1_F017,"Yes, and if you also remember, I got sand in my panties. We got into an argument about nothing. You got a sore throat and we never saw the grunions."
708,Ses03F_script02_1,Ses03F_script02_1_M033,We weren't in a good spot.
709,Ses03F_script02_1,Ses03F_script02_1_F018,"No, for God's sakes, we've never seen the grunions. We're not going to see them."
710,Ses03F_script02_1,Ses03F_script02_1_M034,"We just weren't in a good spot, all right? This is a much better spot. I have a good instinct for these things. Look, is that-"
711,Ses03F_script02_1,Ses03F_script02_1_M035,"no, that's just seaweed, isn't it? This is great, isn't it?"
712,Ses03F_script02_1,Ses03F_script02_1_M036,"I wouldn't miss this for anything. I mean, think about this. Okay, I know you're not interested, but just think about this for a minute."
713,Ses03F_script02_1,Ses03F_script02_1_M037,Somewhere out there there's this huge silver mass of fish heading this way. They don't know why. And we don't know why. Just some little instinctual time-release firecracker went off-went off in their bodies.
714,Ses03F_script02_1,Ses03F_script02_1_M038,"And they all, all as one, turned as one and formed this line as big as the California coast and started swimming this way. Swimming as if that's the only thing that matters."
715,Ses03F_script02_1,Ses03F_script02_1_M039,"You know, they didn't ask it a question. They didn't, they didn't take a vote. They didn't have an invitation or a map; they just started swimming as one."
716,Ses03F_script02_1,Ses03F_script02_1_M040,"its single-mindedness with one mind. Urgency that's pure urge. You know, they don't give it a name."
717,Ses03F_script02_1,Ses03F_script02_1_M041,"They don't ask it a question. They just, they just, they don't know what drives them. They just turn as one and start the swim that brings them to here"
718,Ses03F_script02_1,Ses03F_script02_1_M042,"where we stand for a massive celebration of sex and death. Oh, God, I'm giving myself goosebumps. Look, I'm all-all my hairs on my arms is sticking up."
719,Ses03F_script02_1,Ses03F_script02_1_F019,"Yeah, that's the wind."
720,Ses03F_script02_1,Ses03F_script02_1_M043,So what do you think?
721,Ses03F_script02_1,Ses03F_script02_1_F020,About what?
722,Ses03F_script02_1,Ses03F_script02_1_M044,About what I just said.
723,Ses03F_script02_1,Ses03F_script02_1_F021,It's ridiculous.
724,Ses03F_script02_2,Ses03F_script02_2_M000,So what do you think?
725,Ses03F_script02_2,Ses03F_script02_2_F000,About what?
726,Ses03F_script02_2,Ses03F_script02_2_M001,About what I was just saying.
727,Ses03F_script02_2,Ses03F_script02_2_F001,It's ridiculous.
728,Ses03F_script02_2,Ses03F_script02_2_M002,It certainly is not. It is slightly exaggerated scientific fact.
729,Ses03F_script02_2,Ses03F_script02_2_F002,"It's so P.R. I mean, somebody's giving you a good bill about this wonderful event that's going to happen on the beach."
730,Ses03F_script02_2,Ses03F_script02_2_M003,"Well, I'm not the only one. Look at all these people."
731,Ses03F_script02_2,Ses03F_script02_2_F003,Exactly. Everyone else is told the same thing. It keeps them feeling excited. Keeps them coming back. Keeps them thinking life's going to start at any minute now.
732,Ses03F_script02_2,Ses03F_script02_2_M004,Are we talking about the same thing?
733,Ses03F_script02_2,Ses03F_script02_2_F004,I don't care. It's still fish to me.
734,Ses03F_script02_2,Ses03F_script02_2_M005,"Carla, can I ask you something? Don't take this wrong, but are you having your period?"
735,Ses03F_script02_2,Ses03F_script02_2_F005,"Augie, Goddamn it, don't ask me that. You always ask me that. Why do you ask me that? I hate it. It's insulting."
736,Ses03F_script02_2,Ses03F_script02_2_M006,"Okay, then what's bugging you?"
737,Ses03F_script02_2,Ses03F_script02_2_F006,"Look, it's-we just-we're looking at this evening in a different way, both of us. We both have different ideas of it."
738,Ses03F_script02_2,Ses03F_script02_2_M007,"There's nothing to it, alright? We come down here, the grunion arrive, they do their little fish business, we go ooh, ah, look at the fish, and then they go home and we go home."
739,Ses03F_script02_2,Ses03F_script02_2_F007,It's not like that.
740,Ses03F_script02_2,Ses03F_script02_2_M008,We're not seeing the grunions?
741,Ses03F_script02_2,Ses03F_script02_2_F008,"Look, Augie, we've never seen them. They're never going to come."
742,Ses03F_script02_2,Ses03F_script02_2_M009,We missed them twice. That's not ever.
743,Ses03F_script02_2,Ses03F_script02_2_F009,Twice is as many times as we've tried. That's ever.
744,Ses03F_script02_2,Ses03F_script02_2_M010,We'll see them this time.
745,Ses03F_script02_2,Ses03F_script02_2_F010,"No, we won't."
746,Ses03F_script02_2,Ses03F_script02_2_F011,"It's impossible. It's like waiting around. Waiting to see Santa Claus, you know?"
747,Ses03F_script02_2,Ses03F_script02_2_F012,Like I feel like my whole life I've been just standing on this beach with my hands clasped waiting for these fish to show up and these fish never show up.
748,Ses03F_script02_2,Ses03F_script02_2_M011,"God, I thought you wanted to see it."
749,Ses03F_script02_2,Ses03F_script02_2_F013,I do.
750,Ses03F_script02_2,Ses03F_script02_2_F014,"Look, I did. I always do. But it's like every time I try nothing ever happens."
751,Ses03F_script02_2,Ses03F_script02_2_M012,It's just fish. Nothing to get traumatized over.
752,Ses03F_script02_2,Ses03F_script02_2_F015,"For God's sake, Augie, this is not about fish."
753,Ses03F_script02_2,Ses03F_script02_2_M013,"I've been turning this thing over in my head trying to figure out when the point was when we took a turn for the worse, and I can't seem to pinpoint it."
754,Ses03F_script02_2,Ses03F_script02_2_M014,"You were fine during the phone call from Marge. Dinner was okay. Doing the dishes was no problem. Let's see. I took a shower. You were watching the news. You said Augie, I think the grunion are running. I said great, let's go. I feel lucky tonight."
755,Ses03F_script02_2,Ses03F_script02_2_M015,"And so I'm getting the animals, putting the animals out in the yard. I'm putting on my jacket, getting the car out of the garage-"
756,Ses03F_script02_2,Ses03F_script02_2_F016,Do you remember the last time we came here?
757,Ses03F_script02_2,Ses03F_script02_2_F017,We thought I was pregnant.
758,Ses03F_script02_2,Ses03F_script02_2_F018,You brought a bottle of champagne.
759,Ses03F_script02_2,Ses03F_script02_2_F019,We took off our shoes and we danced barefoot in the sand. Under the moon.
760,Ses03F_script02_2,Ses03F_script02_2_F020,And you whispered so intimately in my ear so I could feel your words.
761,Ses03F_script02_2,Ses03F_script02_2_F021,"Oh, that moment-that was it."
762,Ses03F_script02_2,Ses03F_script02_2_F022,"I told myself finally, this is how happy I'm supposed to be."
763,Ses03F_script02_2,Ses03F_script02_2_M016,Wait a minute. I got it.
764,Ses03F_script02_2,Ses03F_script02_2_F023,Dancing barefoot in the sand. Drinking out of a bottle of champagne.
765,Ses03F_script02_2,Ses03F_script02_2_M017,"It was driving past the Knickerbocker Liquor Locker, right? You said let's get some champagne, and I said time's-a-wasting or something like that."
766,Ses03F_script02_2,Ses03F_script02_2_M018,"You want this to be like the other time, right? That's it. Right?"
767,Ses03F_script02_2,Ses03F_script02_2_F024,I don't want to remember something.
768,Ses03F_script02_2,Ses03F_script02_2_F025,Hope for some things.
769,Ses03F_script02_2,Ses03F_script02_2_M019,"Right. I got it. Of course. Listen, do you want to dance?"
770,Ses03F_script02_2,Ses03F_script02_2_F026,No.
771,Ses03F_script02_2,Ses03F_script02_2_M020,Do you want me to get some champagne?
772,Ses03F_script02_2,Ses03F_script02_2_F027,No.
773,Ses03F_script02_2,Ses03F_script02_2_M021,Take off our shoes?
774,Ses03F_script02_2,Ses03F_script02_2_F028,"No, no."
775,Ses03F_script02_2,Ses03F_script02_2_M022,What? What? Do you want me to breathe in your ear?
776,Ses03F_script02_2,Ses03F_script02_2_F029,No.
777,Ses03F_script02_2,Ses03F_script02_2_M023,Do you want to get married again? What? What? Do you want to get a divorce?
778,Ses03F_script02_2,Ses03F_script02_2_F030,No.
779,Ses03F_script02_2,Ses03F_script02_2_F031,No.
780,Ses03F_script02_2,Ses03F_script02_2_M024,A vacation?
781,Ses03F_script02_2,Ses03F_script02_2_F032,No.
782,Ses03F_script02_2,Ses03F_script02_2_M025,A new carpet? A poodle?
783,Ses03F_script02_2,Ses03F_script02_2_M026,"A-a back rub, some ice cream, a suicide pact. What the hell do you want, Carla?"
784,Ses03F_script02_2,Ses03F_script02_2_F033,I want things to turn out the way that they're supposed to be.
785,Ses03F_script02_2,Ses03F_script02_2_M027,"Jesus, welcome to the human race."
786,Ses03F_script02_2,Ses03F_script02_2_M028,Did you think this is how I thought it was going to turn out? Do you think I had some great fantasy down the line? That four years down the line that we'd come to the beach and argue with each other over fish?
787,Ses03F_script02_2,Ses03F_script02_2_M029,"No, I was just like you. I thought it was going to be all peaches and roses and everything great. And the wind in our hair and the sand in our toes, and the fish will always come and the bills will pay themselves, and we'll have three big fat rosy kids. And oh God."
788,Ses03F_script02_2,Ses03F_script02_2_M030,"You know what you get? The jokes on us, baby. Because do you know what you get? Huh? Carla? Do you know what you get? You get this."
789,Ses03F_script02_2,Ses03F_script02_2_F034,This what? What is this? This is nothing.
790,Ses03F_script02_2,Ses03F_script02_2_M031,"Yes, it is."
791,Ses03F_script02_2,Ses03F_script02_2_F035,"No, it's not. It's standing on the beach waiting and fighting."
792,Ses03F_script02_2,Ses03F_script02_2_M032,Right.
793,Ses03F_script02_2,Ses03F_script02_2_F036,Things have never turned out anything the way that I thought they would be.
794,Ses03F_script02_2,Ses03F_script02_2_M033,"No, I know. Me neither."
795,Ses03F_script02_2,Ses03F_script02_2_F037,"I mean, this is, this is everything, and it's a lot, but"
796,Ses03F_script02_2,Ses03F_script02_2_F038,it's not something else. Do you know what I'm trying to say?
797,Ses03F_script02_2,Ses03F_script02_2_M034,"Well, I'm doing the best I can."
798,Ses03F_script02_2,Ses03F_script02_2_F039,"I know you are, Augie, and I know you wanted this evening to be nice, but I can't help thinking of being somewhere else."
799,Ses03F_script02_2,Ses03F_script02_2_M035,"Yeah, maybe if you were with someone else too."
800,Ses03F_script02_2,Ses03F_script02_2_F040,I didn't say that.
801,Ses03F_script02_2,Ses03F_script02_2_M036,"No, I know. But I know I don't make you happy."
802,Ses03F_script02_2,Ses03F_script02_2_F041,"Augie, anything I do I'd rather be doing with you."
803,Ses03F_script02_2,Ses03F_script02_2_M037,Yeah?
804,Ses03F_script02_2,Ses03F_script02_2_F042,"God, don't you know that? I mean, you're the one that probably wants to be with somebody else. Somebody that didn't take herself so seriously, could enjoy herself more."
805,Ses03F_script02_2,Ses03F_script02_2_M038,"Actually now that you mention it, no, I don't."
806,Ses03F_script02_2,Ses03F_script02_2_F043,"Well, I guess we're just in the wrong spart-spot with the right person."
807,Ses03F_script02_2,Ses03F_script02_2_M039,"Seemed like a pretty good spot to me. I mean, look at the view of the moon we've got from here."
808,Ses03F_script02_2,Ses03F_script02_2_F044,I noticed that. It's beautiful.
