,file,speaker,dialog
478,Ses01F_script01_3,Ses01F_script01_3_F000,You're the only one who still loves his parents.
479,Ses01F_script01_3,Ses01F_script01_3_M000,"I know. It kind of went out of style, didn't it?"
480,Ses01F_script01_3,Ses01F_script01_3_F001,It's not so bad; it's a good thing.
481,Ses01F_script01_3,Ses01F_script01_3_F002,"[BREATHING] You know, it's lovely here. The air is sweet."
482,Ses01F_script01_3,Ses01F_script01_3_M001,You're not sorry you came.
483,Ses01F_script01_3,Ses01F_script01_3_F003,"I'm not sorry, no. But I'm...I can't stay."
484,Ses01F_script01_3,Ses01F_script01_3_M002,Why not?
485,Ses01F_script01_3,Ses01F_script01_3_F004,"For one thing, your mother much as told me to go."
486,Ses01F_script01_3,Ses01F_script01_3_M003,Well.
487,Ses01F_script01_3,Ses01F_script01_3_F005,"And then, you. You've been kind of..."
488,Ses01F_script01_3,Ses01F_script01_3_M004,What?
489,Ses01F_script01_3,Ses01F_script01_3_F006,Sort of embarrassed ever since I got here.
490,Ses01F_script01_3,Ses01F_script01_3_M005,Well I was kind of planning of sneaking up on you over the course of a week or so. They just take it for granted that we're all set.
491,Ses01F_script01_3,Ses01F_script01_3_F007,I knew they would.
492,Ses01F_script01_3,Ses01F_script01_3_M006,You did?
493,Ses01F_script01_3,Ses01F_script01_3_F008,"Well sure, from your mother's point of view. Why else would I come?"
494,Ses01F_script01_3,Ses01F_script01_3_M007,"So would you want to? I mean, I guess you have to know that's kind of why I asked you to come?"
495,Ses01F_script01_3,Ses01F_script01_3_F009,"I, umm. I guess, I guess that's kind of why I came."
496,Ses01F_script01_3,Ses01F_script01_3_F010,[BREATHING]
497,Ses01F_script01_3,Ses01F_script01_3_M008,"I love you. Annie, I love you."
498,Ses01F_script01_3,Ses01F_script01_3_F011,[LAUGHTER]
499,Ses01F_script01_3,Ses01F_script01_3_M009,"I don't really have any imagination, that's all I know how to say."
500,Ses01F_script01_3,Ses01F_script01_3_F012,[LAUGHTER]
501,Ses01F_script01_3,Ses01F_script01_3_M010,"Am I embarrassing you? Are you - See, I didn't want to do it here with this yard, on this porch. I wanted it to be somewhere new, some place fresh for both of us."
502,Ses01F_script01_3,Ses01F_script01_3_F013,No. No
503,Ses01F_script01_3,Ses01F_script01_3_M011,"You feel uncomfortable here, you feel that it's wrong here somehow. I just...I don't...I didn't want...I didn't want to take you away from anything."
504,Ses01F_script01_3,Ses01F_script01_3_F014,"Chris, I've been ready a long, long, time."
505,Ses01F_script01_3,Ses01F_script01_3_M012,And he's gone forever? Are you sure?
506,Ses01F_script01_3,Ses01F_script01_3_F015,I almost got married two years ago.
507,Ses01F_script01_3,Ses01F_script01_3_M013,Why didn't you?
508,Ses01F_script01_3,Ses01F_script01_3_F016,You started to write me.
509,Ses01F_script01_3,Ses01F_script01_3_M014,You felt something that far back?
510,Ses01F_script01_3,Ses01F_script01_3_F017,Every day since.
511,Ses01F_script01_3,Ses01F_script01_3_M015,Why didn't you let me know?
512,Ses01F_script01_3,Ses01F_script01_3_F018,"I was waiting for you, Chris. You sure can be ambiguous, you know. And when you did finally write me,"
513,Ses01F_script01_3,Ses01F_script01_3_M016,Give me a...
514,Ses01F_script01_3,Ses01F_script01_3_M017,Give me a kiss.
515,Ses01F_script01_3,Ses01F_script01_3_M018,God. I kissed you Annie.
516,Ses01F_script01_3,Ses01F_script01_3_F019,beating around the bush.
517,Ses01F_script01_3,F:[LAUGHTER],
518,Ses01F_script01_3,Ses01F_script01_3_F020,"I will never forgive you. All I'd done was sit around wondering if I was crazy waiting so long, wondering if you were thinking about me."
519,Ses01F_script01_3,Ses01F_script01_3_M019,"Oh Annie, we are going to live now. I am going to make you so happy."
520,Ses01F_script01_3,Ses01F_script01_3_F021,Not like that you're not.
521,Ses01F_script01_3,Ses01F_script01_3_M020,I kissed you.
522,Ses01F_script01_3,Ses01F_script01_3_F022,"Like Larry's brother. Do it like you, Chris."
523,Ses01F_script01_3,Ses01F_script01_3_F023,"Chris, what is it?"
524,Ses01F_script01_3,Ses01F_script01_3_M021,"Hey, let's drive some place. Huh? Let's get out of here."
525,Ses01F_script01_3,Ses01F_script01_3_F024,No. What is it? Is it your mother?
526,Ses01F_script01_3,Ses01F_script01_3_M022,No it's nothing like that. It's-
527,Ses01F_script01_3,Ses01F_script01_3_F025,"Then what? Chris. Even in your letters, there was something ashamed."
528,Ses01F_script01_3,Ses01F_script01_3_M023,Yeah. I suppose I have been. But it's going from me.
529,Ses01F_script01_3,Ses01F_script01_3_F026,You've got to tell me.
530,Ses01F_script01_3,Ses01F_script01_3_M024,I don't even know how to start.
531,Ses01F_script01_3,Ses01F_script01_3_F027,It wouldn't work like this.
532,Ses01F_script01_3,Ses01F_script01_3_M025,"It's just all mixed up with so many other things, you know? You know overseas I was in command of a company?"
533,Ses01F_script01_3,Ses01F_script01_3_F028,"Yeah, sure."
534,Ses01F_script01_3,Ses01F_script01_3_M026,Well I lost them.
535,Ses01F_script01_3,Ses01F_script01_3_F029,How many?
536,Ses01F_script01_3,Ses01F_script01_3_M027,Pretty much all.
537,Ses01F_script01_3,Ses01F_script01_3_F030,"Aw, geez."
538,Ses01F_script01_3,Ses01F_script01_3_M028,You can't just toss off a thing like that because they weren't just men. You know?
539,Ses01F_script01_3,Ses01F_script01_3_M029,"Like for instance, there was this one time it had been raining for several days and this kid he just came up to me and he gave me his last pair of dry socks. He just put them in my pocket. That's a little thing, you know, but that's what kind of guys I had."
540,Ses01F_script01_3,Ses01F_script01_3_M030,"They didn't die, they killed themselves for each other. I mean that, exactly. Just a little more selfish and they would all be here today."
541,Ses01F_script01_3,Ses01F_script01_3_M031,"And I had this idea as I was watching them go down. Everything was being destroyed, you know, but this one thing was being made. It was kind of a monument, it's kind of responsibility, man for man."
542,Ses01F_script01_3,Ses01F_script01_3_F031,Mmhmm.
543,Ses01F_script01_3,Ses01F_script01_3_M032,"To bring that on to the earth again, you know, is like some kind of monument and I thought I would just make a difference to them."
544,Ses01F_script01_3,Ses01F_script01_3_M033,"But then I came home and it was incredible, you know? The whole thing was just kind of this random bus accident. You know, I went back to the rat race again, I went to work."
545,Ses01F_script01_3,Ses01F_script01_3_M034,Driving my new car and seeing a new refrigerator.
546,Ses01F_script01_3,Ses01F_script01_3_M035,"I mean...You can't take those things out of a war. when you drive that car and you see that new refrigerator, you have to know that it came out of the love that a man can have for another man."
547,Ses01F_script01_3,Ses01F_script01_3_M036,And I didn't want any of it. I guess that included you.
548,Ses01F_script01_3,Ses01F_script01_3_F032,Do you still feel that way?
549,Ses01F_script01_3,Ses01F_script01_3_M037,I just want you to know Annie.
550,Ses01F_script01_3,Ses01F_script01_3_F033,"Because you mustn't feel that way. Everything you have, you've earned - everything. you understand me?"
551,Ses01F_script01_3,Ses01F_script01_3_F034,"Even me. And your money? Chris, there's nothing wrong in your money. Your father put hundreds of planes into the air, you should be proud of that. A man should be paid for that."
552,Ses01F_script01_3,Ses01F_script01_3_M038,"Annie, Annie. I am going to make a fortune for you."
553,Ses01F_script01_3,Ses01F_script01_3_F035,What would I do with a fortune?
554,Ses01F_script02_1,Ses01F_script02_1_M000,"What time is it? I think it's supposed to run around midnight, right? God, this is great, isn't it, Carla? Look at this night we got here, huh."
555,Ses01F_script02_1,Ses01F_script02_1_M001,"Actually I want to get a little further up the coast, get away from all like the lights and the people, but... How are you doing?"
556,Ses01F_script02_1,Ses01F_script02_1_F000,Fine.
557,Ses01F_script02_1,Ses01F_script02_1_M002,"Okay. Is that, is that--"
558,Ses01F_script02_1,Ses01F_script02_1_M003,No. That's just foam. I don't know. I can't tell.
559,Ses01F_script02_1,Ses01F_script02_1_F001,[BREATHING]
560,Ses01F_script02_1,Ses01F_script02_1_M004,"I don't know, probably if you can't tell, though, it's probably not them, right? It's probably going to be like this unmistakable thing, right?"
561,Ses01F_script02_1,F:,something]
562,Ses01F_script02_1,Ses01F_script02_1_M005,Oh no. you know what I forgot?
563,Ses01F_script02_1,Ses01F_script02_1_F002,What?
564,Ses01F_script02_1,Ses01F_script02_1_M006,"My flashlight. God, how could I be so stupid? I can't believe I forgot my flashlight."
565,Ses01F_script02_1,Ses01F_script02_1_F003,What flashlight?
566,Ses01F_script02_1,Ses01F_script02_1_M007,"The flashlight, the silver one. There's only one, isn't there?"
567,Ses01F_script02_1,Ses01F_script02_1_F004,That's not your flashlight.
568,Ses01F_script02_1,Ses01F_script02_1_M008,Whose is it?
569,Ses01F_script02_1,Ses01F_script02_1_F005,It's ours; it's my flashlight too.
570,Ses01F_script02_1,Ses01F_script02_1_M009,"Oh...well. Yeah, of course."
571,Ses01F_script02_1,Ses01F_script02_1_F006,You keep saying my flashlight like it's just yours.
572,Ses01F_script02_1,Ses01F_script02_1_M010,No.
573,Ses01F_script02_1,Ses01F_script02_1_F007,How's that supposed to make me feel?
574,Ses01F_script02_1,Ses01F_script02_1_M011,"Of course, our flashlight. What's yours is mine. Me flashlight es su flashlight."
575,Ses01F_script02_1,Ses01F_script02_1_M012,"Naturally. God, how could we not think to bring it? I hope the moon stays out, though."
576,Ses01F_script02_1,Ses01F_script02_1_M013,Do they always run during a full moon? I don't remember. Was it full last year?
577,Ses01F_script02_1,Ses01F_script02_1_F008,Yeah.
578,Ses01F_script02_1,Ses01F_script02_1_M014,"Huh. Are you cold? Do you want my jacket? No? you know, we should have brought the blanket? Our blanket."
579,Ses01F_script02_1,Ses01F_script02_1_M015,"Aw. Do you know, I should have brought a six pack, too. A six pack, that would be just the ticket right about now. Huh?"
580,Ses01F_script02_1,Ses01F_script02_1_M016,"God, I'm so excited, I'm like a kid. I can't believe I got out of the house with my fly zipped up."
581,Ses01F_script02_1,M:,oh.
582,Ses01F_script02_1,Ses01F_script02_1_F009,[LAUGHTER]
583,Ses01F_script02_1,Ses01F_script02_1_M017,I wonder if they can hear me talk or like feel the vibrations in the sand when we move around.
584,Ses01F_script02_1,Ses01F_script02_1_F010,I'm cold.
585,Ses01F_script02_1,Ses01F_script02_1_M018,Do you want my jacket?
586,Ses01F_script02_1,Ses01F_script02_1_F011,"It's after eleven, let's go."
587,Ses01F_script02_1,Ses01F_script02_1_M019,What? We just got here. What's the point of coming all the way down here if we just turn around and go home?
588,Ses01F_script02_1,Ses01F_script02_1_F012,There is no point.
589,Ses01F_script02_1,Ses01F_script02_1_M020,Right.
590,Ses01F_script02_1,Ses01F_script02_1_F013,That's my point.
591,Ses01F_script02_1,Ses01F_script02_1_M021,"Wait, that's my point, too."
592,Ses01F_script02_1,Ses01F_script02_1_F014,"Well, then let's go."
593,Ses01F_script02_1,Ses01F_script02_1_M022,"No, no. Okay. That's not my point. My point is there is no point in coming down here if we just turn around and go home. Don't you want to see it?"
594,Ses01F_script02_1,Ses01F_script02_1_F015,Not particularly.
595,Ses01F_script02_1,Ses01F_script02_1_M023,Why not?
596,Ses01F_script02_1,Ses01F_script02_1_F016,I just don't. It's stupid.
597,Ses01F_script02_1,Ses01F_script02_1_M024,"Honey, this is like a natural phenomenon. I mean... People in Kansas would have to get plane reservations and get hotel rooms to see this. It's just forty minutes away for us; it's too good to pass up."
598,Ses01F_script02_1,Ses01F_script02_1_F017,"Pass what up? I mean these fish swim out of the ocean, they flop around on the beach, they swim away and then they die."
599,Ses01F_script02_1,Ses01F_script02_1_M025,Yeah. But this..this moment on the beach is like the highlight of their little lives. All that flopping around is laying eggs or what to do - spawning or mating or whatever.
600,Ses01F_script02_1,Ses01F_script02_1_M026,This is a big night for these little guys. It's like life's last orgy.
601,Ses01F_script02_1,Ses01F_script02_1_F018,I don't see why you're so excited; this isn't a freaking moon landing we are talking about. It's fish. It's a fish nobody even eats.
602,Ses01F_script02_1,Ses01F_script02_1_M027,Yeah they do.
603,Ses01F_script02_1,Ses01F_script02_1_F019,Oh Augie
604,Ses01F_script02_1,Ses01F_script02_1_M028,"okay... well, Whatever. But it's a fish who do something no other fish do. It's like those swallows returning to Capistrano or like those lemmings that throw themselves off the cliffs."
605,Ses01F_script02_1,Ses01F_script02_1_M029,"There's like mystery here, there's magic. It's like a little bit of the unexplainable. I just can't see how you're not interested."
606,Ses01F_script02_1,Ses01F_script02_1_F020,I'm just not.
607,Ses01F_script02_1,Ses01F_script02_1_M030,For real?
608,Ses01F_script02_1,Ses01F_script02_1_F021,Yeah.
609,Ses01F_script02_1,Ses01F_script02_1_M031,"God, I don't get it. you know the first time we came here, you said it was the best night of your life?"
610,Ses01F_script02_1,Ses01F_script02_1_M032,"And last year, I remember distinctly you said, you were so excited to get here that you don't remember you stubbed your toe until we were in the car."
611,Ses01F_script02_1,Ses01F_script02_1_F022,"Last time, you'll also remember, we got our shoes wet, I got sand in my panties, you got a sore throat and we got into a big fight and we did not see the grunions."
612,Ses01F_script02_1,Ses01F_script02_1_M033,Ahh...we weren't in a good spot.
613,Ses01F_script02_1,Ses01F_script02_1_F023,Hmm. We didn't see them the year before either.
614,Ses01F_script02_1,Ses01F_script02_1_M034,"We just weren't in a good spot. I'm telling you, this is a much better spot. I have instincts for these things."
615,Ses01F_script02_1,F:,Oh yeah.
616,Ses01F_script02_1,Ses01F_script02_1_M035,"Look there, see? What's that? No, that's - that's just seaweed."
617,Ses01F_script02_1,Ses01F_script02_1_M036,"God, this is great. Think about this. I know you are not interested, but just think about this."
618,Ses01F_script02_1,Ses01F_script02_1_M037,"Right now out there, there is this mass of silver fish and it's heading this way. No one sent them an invitation, no one told them, no one even gave them a map."
619,Ses01F_script02_1,Ses01F_script02_1_M038,"Just all at once, they turned and they formed this line as long as the California coast. And some instinctual little firecracker went off in their bodies and they all just turned as one and started swimming."
620,Ses01F_script02_1,Ses01F_script02_1_M039,They are swimming right now. They are swimming as if that is the only thing that matters to them.
621,Ses01F_script02_1,Ses01F_script02_1_M040,It's single mindedness with no mind. It is urgency that is just pure urge.
622,Ses01F_script02_1,Ses01F_script02_1_M041,And they are swimming right now to this very point where we stand for this huge celebration of sex and death.
623,Ses01F_script02_1,Ses01F_script02_1_M042,"Oh look. I'm giving myself goose bumps, my hairs are standing up on my arm."
624,Ses01F_script02_1,Ses01F_script02_1_F024,That's the wind.
625,Ses01F_script02_1,Ses01F_script02_1_M043,So what do you think?
626,Ses01F_script02_1,Ses01F_script02_1_F025,About what?
627,Ses01F_script02_1,Ses01F_script02_1_M044,"About all of that, about all I was talking about."
628,Ses01F_script02_2,Ses01F_script02_2_M000,"Look at this, all of the hairs are standing up on my arm."
629,Ses01F_script02_2,Ses01F_script02_2_F000,That's the wind.
630,Ses01F_script02_2,Ses01F_script02_2_M001,"Well, so, what do you think?"
631,Ses01F_script02_2,Ses01F_script02_2_F001,About what?
632,Ses01F_script02_2,Ses01F_script02_2_M002,About what I was saying.
633,Ses01F_script02_2,Ses01F_script02_2_F002,I think it's ridiculous.
634,Ses01F_script02_2,Ses01F_script02_2_M003,It certainly is not. It's slightly exaggerated scientific fact.
635,Ses01F_script02_2,Ses01F_script02_2_F003,It's PR! Somebody sold you a bunch of crap that there is this wonderful thing that is going to happen tonight on the beach.
636,Ses01F_script02_2,Ses01F_script02_2_M004,"Not just me, look at all of these people."
637,Ses01F_script02_2,Ses01F_script02_2_F004,"Everybody's told the same story. It keeps us coming back for more, it keeps us excited. We keep thinking that life is going start at any minute if we can just find the right spot, get in on the action."
638,Ses01F_script02_2,Ses01F_script02_2_M005,"Are we talking about the same thing, here?"
639,Ses01F_script02_2,Ses01F_script02_2_F005,"I'm sorry, it's just fish to me."
640,Ses01F_script02_2,Ses01F_script02_2_M006,"Carla, can I ask you something? Now, don't take this the wrong way, but are you on your period?"
641,Ses01F_script02_2,Ses01F_script02_2_F006,"Don't ask me that. I hate it when you ask me that, you always ask me that. It's insulting."
642,Ses01F_script02_2,Ses01F_script02_2_M007,"Well then, what's bugging you?"
643,Ses01F_script02_2,Ses01F_script02_2_F007,We just have different ideas of what this night is supposed to look like.
644,Ses01F_script02_2,Ses01F_script02_2_M008,"There is nothing to it; we come down here, the fish arrive, they flop around, they do their fish thing. We go ooh, ah, look at the fish and we go home."
645,Ses01F_script02_2,Ses01F_script02_2_F008,"For God- Grow up, Augie. The fish are not going to arrive."
646,Ses01F_script02_2,Ses01F_script02_2_M009,Why not?
647,Ses01F_script02_2,Ses01F_script02_2_F009,Because they never do. Have they...Have they ever?
648,Ses01F_script02_2,Ses01F_script02_2_M010,We've missed them twice.
649,Ses01F_script02_2,Ses01F_script02_2_F010,Twice is every time we have tried; that's ever.
650,Ses01F_script02_2,Ses01F_script02_2_M011,They'll show up this time.
651,Ses01F_script02_2,Ses01F_script02_2_F011,No they won't. It's like waiting for Santa Claus.
652,Ses01F_script02_2,Ses01F_script02_2_F012,I feel like my whole life is going to be spent standing on this beach with my eyes wide open and my hands clasped expectantly waiting for fish to show up. And the fish never show up.
653,Ses01F_script02_2,Ses01F_script02_2_M012,I thought you wanted to see it.
654,Ses01F_script02_2,Ses01F_script02_2_F013,You don't understand anything I am saying.
655,Ses01F_script02_2,Ses01F_script02_2_M013,No. Of course not.
656,Ses01F_script02_2,Ses01F_script02_2_F014,"I did want to see it, I still do, I always do. I just..."
657,Ses01F_script02_2,Ses01F_script02_2_F015,"I feel like I'm always just standing here waiting. I feel like this night is going to be the night, but it never is."
658,Ses01F_script02_2,Ses01F_script02_2_M014,"It's just fish, it's nothing to get traumatized over."
659,Ses01F_script02_2,Ses01F_script02_2_F016,"For God's sake, this is not about fish."
660,Ses01F_script02_2,Ses01F_script02_2_M015,Okay. I'm trying to work this backwards and pinpoint the exact moment where we took a turn for the worst here.
661,Ses01F_script02_2,Ses01F_script02_2_M016,"Okay. So you were fine during that phone call from Marge and then dinner was okay. And doing the dishes was fine and then I was going to take a shower and you're watching the news and you said the grunions are running tonight, do you want to go? And I said, sure great, let's go."
662,Ses01F_script02_2,Ses01F_script02_2_M017,"Okay. So I am putting out the pets, getting the car out of the garage."
663,Ses01F_script02_2,Ses01F_script02_2_F017,Do you remember the first year we came here? It was like four years after we got married.
664,Ses01F_script02_2,Ses01F_script02_2_F018,"We thought I was pregnant, we got a bottle of champagne, we had no glasses. We took off our shoes and you asked me to dance."
665,Ses01F_script02_2,Ses01F_script02_2_F019,"You whispered the sweetest, most intimate things to me right into my ear so I could feel them as much as hear them. And I remember thinking, this is it. You know, finally, I am as happy as I'm supposed to be."
666,Ses01F_script02_2,Ses01F_script02_2_M018,"Wait a minute, I got it."
667,Ses01F_script02_2,Ses01F_script02_2_F020,"Drinking champagne from the bottle,"
668,Ses01F_script02_2,Ses01F_script02_2_M019,"It's when we were driving past that Knickerbocker Liquor Locker, you said, let's get some champagne. I said no, time's a wasting or something like that."
669,Ses01F_script02_2,Ses01F_script02_2_F021,dancing barefoot in the sand.
670,Ses01F_script02_2,Ses01F_script02_2_M020,"That's what it is? Right? You want this to be like the other time, right?"
671,Ses01F_script02_2,Ses01F_script02_2_F022,I'd rather not remember some things. I'd rather not hope for some things.
672,Ses01F_script02_2,Ses01F_script02_2_M021,Sure. All right. Okay.
673,Ses01F_script02_2,Ses01F_script02_2_M022,"Listen, do you want to dance?"
674,Ses01F_script02_2,Ses01F_script02_2_F023,No.
675,Ses01F_script02_2,Ses01F_script02_2_M023,Do you want me to go get some champagne?
676,Ses01F_script02_2,Ses01F_script02_2_F024,No.
677,Ses01F_script02_2,Ses01F_script02_2_M024,Do you want to take off your shoes?
678,Ses01F_script02_2,Ses01F_script02_2_F025,"No, no. Nothing."
679,Ses01F_script02_2,Ses01F_script02_2_M025,Then what?
680,Ses01F_script02_2,Ses01F_script02_2_M026,Do you want to get married again?
681,Ses01F_script02_2,Ses01F_script02_2_F026,No.
682,Ses01F_script02_2,Ses01F_script02_2_M027,What? What? Do you want a divorce?
683,Ses01F_script02_2,Ses01F_script02_2_M028,A vacation?
684,Ses01F_script02_2,Ses01F_script02_2_F027,No.
685,Ses01F_script02_2,Ses01F_script02_2_M029,Like a new carpet? A poodle? A back rub? Ice cream? A suicide pact? What do you want? What the hell do you want?
686,Ses01F_script02_2,Ses01F_script02_2_F028,I just want something to turn out like I expected it to.
687,Ses01F_script02_2,Ses01F_script02_2_M030,"Well welcome to the human race, huh? Do you think I had some grand fantasy going that four years down the line we would come to this beach and be arguing over fish? No."
688,Ses01F_script02_2,Ses01F_script02_2_F029,[BREATHING]
689,Ses01F_script02_2,Ses01F_script02_2_M031,"No I'm just like you. I thought it was going to be all roses and peaches and the bills would just pay themselves. And we'll have three, fat rosy cheeked children. Huh, baby, the joke's on us. Because you know what you get?"
690,Ses01F_script02_2,Ses01F_script02_2_M032,Do you know what you get? You get this.
691,Ses01F_script02_2,Ses01F_script02_2_F030,This? What is this? This is nothing. This isn't even anything.
692,Ses01F_script02_2,Ses01F_script02_2_M033,Yes it is.
693,Ses01F_script02_2,Ses01F_script02_2_F031,Sure. This is standing on the beach waiting. This is fighting.
694,Ses01F_script02_2,Ses01F_script02_2_M034,Right
695,Ses01F_script02_2,Ses01F_script02_2_F032,"I mean this is a lot of things, but it's just..."
696,Ses01F_script02_2,Ses01F_script02_2_M035,[BREATHING]
697,Ses01F_script02_2,Ses01F_script02_2_F033,Do you understand what I am saying?
698,Ses01F_script02_2,Ses01F_script02_2_M036,I'm doing the best I can.
699,Ses01F_script02_2,Ses01F_script02_2_F034,"I know you are Augie, I know."
700,Ses01F_script02_2,Ses01F_script02_2_F035,"I know you meant this to be special, I know that you wanted it to be right, but I just can't help thinking that, I can't help wishing that I was somewhere else."
701,Ses01F_script02_2,Ses01F_script02_2_M037,"Maybe if you were with someone else, too."
702,Ses01F_script02_2,Ses01F_script02_2_F036,I didn't say that.
703,Ses01F_script02_2,Ses01F_script02_2_M038,I just- I know I don't make you happy.
704,Ses01F_script02_2,Ses01F_script02_2_F037,"Don't be ridiculous. Anything that- anything I am doing, I'd rather be doing it with you."
705,Ses01F_script02_2,Ses01F_script02_2_M039,Yeah?
706,Ses01F_script02_2,Ses01F_script02_2_F038,Yeah. Don't you know that?
707,Ses01F_script02_2,Ses01F_script02_2_F039,For Heaven's sake Augie.
708,Ses01F_script02_2,Ses01F_script02_2_F040,"You're the one who probably wishes he was with somebody else. Somebody who doesn't take things so seriously, who could enjoy herself."
709,Ses01F_script02_2,Ses01F_script02_2_M040,"You know, actually now that you mention it, no I don't."
710,Ses01F_script02_2,Ses01F_script02_2_F041,"So maybe we are in the wrong spot, but we are with the right person."
711,Ses01F_script02_2,Ses01F_script02_2_M041,"I don't know, it seemed like such a good spot to me."
712,Ses01F_script02_2,Ses01F_script02_2_M042,"We have a great view of the moon from here, though, huh?"
713,Ses01F_script02_2,Ses01F_script02_2_F042,"Hmm. I noticed that, it's pretty. Big old white moon."
714,Ses01F_script02_2,Ses01F_script02_2_M043,[BREATHING]
715,Ses01F_script02_2,Ses01F_script02_2_M044,And look what I got here.
716,Ses01F_script02_2,Ses01F_script02_2_F043,"Augie, you bought refreshments."
717,Ses01F_script02_2,Ses01F_script02_2_M045,It's not champagne.
718,Ses01F_script02_2,Ses01F_script02_2_F044,I guess we don't need glasses.
719,Ses01F_script02_2,Ses01F_script02_2_M046,[BREATHING]
720,Ses01F_script02_2,Ses01F_script02_2_M047,Do you want to go home? Are you cold?
721,Ses01F_script02_2,Ses01F_script02_2_F045,I'm beginning to think this might be the right spot after all.
722,Ses01F_script02_2,Ses01F_script02_2_F046,"Augie, I'm sorry."
723,Ses01F_script02_2,Ses01F_script02_2_M048,"Shh. If we're very quiet, the fish might come."
724,Ses01F_script02_2,Ses01F_script02_2_F047,Or not.
725,Ses01F_script02_2,Ses01F_script02_2_M049,Or not.
726,Ses01F_script03_1,Ses01F_script03_1_M000,Good God.
727,Ses01F_script03_1,Ses01F_script03_1_F000,Is it them?
728,Ses01F_script03_1,Ses01F_script03_1_M001,I wonder.
729,Ses01F_script03_1,Ses01F_script03_1_F001,Freda is the only one who knows we are here. She wouldn't ring up.
730,Ses01F_script03_1,Ses01F_script03_1_M002,It must be them then.
731,Ses01F_script03_1,Ses01F_script03_1_F002,It had to happen sooner or later. What are we going to do?
732,Ses01F_script03_1,Ses01F_script03_1_M003,[BREATHING]
733,Ses01F_script03_1,Ses01F_script03_1_M004,"We are okay, aren't we darling?"
734,Ses01F_script03_1,Ses01F_script03_1_F003,"Now and always, sweet."
735,Ses01F_script03_1,Ses01F_script03_1_M005,I don't care then.
736,Ses01F_script03_1,Ses01F_script03_1_F004,It had to happen sooner or later.
737,Ses01F_script03_1,Ses01F_script03_1_M006,"Hello? Hello? I'm sorry, what's that?"
738,Ses01F_script03_1,Ses01F_script03_1_M007,No. Wrong number. [LAUGHTER]
739,Ses01F_script03_1,Ses01F_script03_1_F005,[LAUGHTER] That sent shivers up my spine.
740,Ses01F_script03_1,Ses01F_script03_1_M008,What shall we do if they suddenly walk in on us.[LAUGHTER]
741,Ses01F_script03_1,Ses01F_script03_1_F006,We'll behave exquisitely.
742,Ses01F_script03_1,Ses01F_script03_1_M009,With perfect poise.
743,Ses01F_script03_1,Ses01F_script03_1_F007,I think I shall do a curtsy.
744,Ses01F_script03_1,Ses01F_script03_1_M010,"It's strange; things that ought to matter dreadfully, they just don't matter at all when one's happy. Do they?"
745,Ses01F_script03_1,Ses01F_script03_1_F008,Hmm. The pity is that one can't stay happy.
746,Ses01F_script03_1,Ses01F_script03_1_M011,"Darling, don't say that."
747,Ses01F_script03_1,Ses01F_script03_1_F009,It's true. I think the whole thing's a cruel joke.
748,Ses01F_script03_1,Ses01F_script03_1_M012,What? This beautiful and sacred thing - love?
749,Ses01F_script03_1,Ses01F_script03_1_F010,Yes. Meaning just that.
750,Ses01F_script03_1,Ses01F_script03_1_M013,"Well what does it all mean? That's what I ask myself in my quest for ultimate truth. Dear God, what does it all mean?"
751,Ses01F_script03_1,Ses01F_script03_1_F011,Don't laugh at me. I'm being serious.
752,Ses01F_script03_1,Ses01F_script03_1_M014,"Oh darling, you mustn't be serious. It's just what they want."
753,Ses01F_script03_1,Ses01F_script03_1_F012,Who's they?
754,Ses01F_script03_1,Ses01F_script03_1_M015,"All of those futile moralists who make life unbearable. You have to laugh at them, be flippant."
755,Ses01F_script03_1,Ses01F_script03_1_M016,"You know, flippancy brings out the acid in their darned, light and sweetness."
756,Ses01F_script03_1,Ses01F_script03_1_F013,"you know if I laugh at everything then I must laugh at us, too."
757,Ses01F_script03_1,Ses01F_script03_1_M017,Oh of course. We are figures of fun. All right.
758,Ses01F_script03_1,Ses01F_script03_1_F014,"How long with it last, this ludicrous overbearing love of ours?"
759,Ses01F_script03_1,Ses01F_script03_1_M018,Who knows?
760,Ses01F_script03_1,Ses01F_script03_1_F015,Shall we always want to bicker and fight?
761,Ses01F_script03_1,Ses01F_script03_1_M019,Oh no. That fire will fade along with our passion.
762,Ses01F_script03_1,Ses01F_script03_1_F016,"Oh dear, should we like that?"
763,Ses01F_script03_1,Ses01F_script03_1_M020,Well it depends on how well we've played.
764,Ses01F_script03_1,Ses01F_script03_1_F017,What happens if one of us dies? Does the other one still laugh?
765,Ses01F_script03_1,Ses01F_script03_1_M021,Yes. Yes with all of his might.
766,Ses01F_script03_1,Ses01F_script03_1_F018,"Well that's serious enough, isn't it?"
767,Ses01F_script03_1,Ses01F_script03_1_M022,"No, no, no, no. no. Death is a very laughable thing. It's a cunning little mystery, it's all done with mirrors."
768,Ses01F_script03_1,Ses01F_script03_1_F019,I think you are talking nonsense.
769,Ses01F_script03_1,Ses01F_script03_1_M023,"Oh. So is everyone, in the long run."
770,Ses01F_script03_1,Ses01F_script03_1_M024,"Let's be superficial, and just pity those poor philosophers, huh? Let's blow trumpets and squeakers and enjoy the party for as long as we can, you know, like small, idiotic school children."
771,Ses01F_script03_1,Ses01F_script03_1_F020,[LAUGHTER]
772,Ses01F_script03_1,Ses01F_script03_1_M025,Oh Come and kiss me darling before your body rots and worms pop out of your eye sockets.
